Date,country,Alimentos y bebidas no alcohólicas,Bebidas alcohólicas y tabaco,Bienes,Bienes y servicios varios,Comunicación,Educación,Equipamiento y mantenimiento del hogar,Estacional,Nivel general,Núcleo,Prendas de vestir y calzado,Recreación y cultura,Regulados,Restaurantes y hoteles,Salud,Servicios,Transporte,"Vivienda, agua, electricidad y otros combustibles",Salud - current_prices_yoy,Salud - current_prices_mom,Salud - constant_prices,Bienes - current_prices_yoy,Bienes - current_prices_mom,Bienes - constant_prices,Núcleo - current_prices_yoy,Núcleo - current_prices_mom,Núcleo - constant_prices,Regulados - current_prices_yoy,Regulados - current_prices_mom,Regulados - constant_prices,Servicios - current_prices_yoy,Servicios - current_prices_mom,Servicios - constant_prices,Educación - current_prices_yoy,Educación - current_prices_mom,Educación - constant_prices,Estacional - current_prices_yoy,Estacional - current_prices_mom,Estacional - constant_prices,Transporte - current_prices_yoy,Transporte - current_prices_mom,Transporte - constant_prices,Comunicación - current_prices_yoy,Comunicación - current_prices_mom,Comunicación - constant_prices,Nivel general - current_prices_yoy,Nivel general - current_prices_mom,Nivel general - cumsum_12,Nivel general - constant_prices,Nivel general - YTD_change,Nivel general - YTD_sum,Recreación y cultura - current_prices_yoy,Recreación y cultura - current_prices_mom,Recreación y cultura - constant_prices,Restaurantes y hoteles - current_prices_yoy,Restaurantes y hoteles - current_prices_mom,Restaurantes y hoteles - constant_prices,Bienes y servicios varios - current_prices_yoy,Bienes y servicios varios - current_prices_mom,Bienes y servicios varios - constant_prices,Prendas de vestir y calzado - current_prices_yoy,Prendas de vestir y calzado - current_prices_mom,Prendas de vestir y calzado - constant_prices,Bebidas alcohólicas y tabaco - current_prices_yoy,Bebidas alcohólicas y tabaco - current_prices_mom,Bebidas alcohólicas y tabaco - constant_prices,Alimentos y bebidas no alcohólicas - current_prices_yoy,Alimentos y bebidas no alcohólicas - current_prices_mom,Alimentos y bebidas no alcohólicas - constant_prices,Equipamiento y mantenimiento del hogar - current_prices_yoy,Equipamiento y mantenimiento del hogar - current_prices_mom,Equipamiento y mantenimiento del hogar - constant_prices,"Vivienda, agua, electricidad y otros combustibles - current_prices_yoy","Vivienda, agua, electricidad y otros combustibles - current_prices_mom","Vivienda, agua, electricidad y otros combustibles - constant_prices"
2018-01-01,Argentina,122.8752,126.558,122.0571,122.7189,136.6524,132.3079,118.6538,124.7001,126.9887,122.9418,115.7454,127.0012,141.6541,125.7038,130.037,137.0514,123.2423,157.216,27.051170443409433,1.7553277232541742,1891.655190107913,20.621344140693346,1.6430151868565446,1775.571158243581,21.120272225993286,1.4988487223666525,1788.440936435084,39.12440101632026,2.131468559703187,2060.6497647982137,33.79287454056454,2.133110761686874,1993.6940418615904,31.264087972443132,0.6361069615034687,1924.6900937985245,22.619371878592176,2.6649223797825305,1814.019020524741,20.736415692306178,2.169528283038469,1792.8123259982654,32.60580136552951,1.8754747954884856,1987.8897675331064,25.006226257777907,1.7573536246470178,1380.0481,1847.3114070615031,0.0175735362464701,126.9887,23.074388558647783,3.459338013126989,1847.493245229689,21.923914793569743,2.9211698434532085,1828.6198980773709,20.389956295464252,2.4214305744731934,1785.1983982199986,16.906751671100718,-0.7597432940500637,1683.7545209526245,25.398067872182327,2.2957084590899735,1841.045991138501,21.295448084152003,2.0897308075772836,1787.4721026749912,17.621903044589814,1.0369903607071018,1726.063171220701,54.925580221998,1.0431709930209143,2287.029555957194
2018-02-01,Argentina,125.5566,128.7394,124.237,124.8704,149.113,134.8324,120.7253,123.8509,130.0606,125.5123,115.036,128.2519,148.4773,128.3425,133.0853,141.8872,128.7666,163.1754,26.64514127584092,2.344178964448562,1890.6239972210265,20.9705531245314,1.7859673873949156,1764.9241016306737,21.60807282204815,2.0908267163812333,1783.0411497468513,40.16336957055309,4.816803749414955,2109.2843944641936,34.435952875900355,3.528457206566294,2015.6647294517068,29.67047762663877,1.9080493303876844,1915.44348656767,21.025558340540073,-0.6809938404219507,1759.4391237606378,23.819157907490407,4.482470710137676,1829.272083397348,39.03128537249862,9.118464073810628,2118.315216613848,25.437113435867364,2.419034134533238,1406.4228,1847.6547857123592,0.0421889874322491,257.0493,23.561386217786605,0.984793844467613,1821.9602001813223,22.36077133263292,2.099140996533122,1823.2472734655112,20.30471573320898,1.7531936808429682,1773.9222497344822,16.37159681666487,-0.6128969272212959,1634.213712140394,22.32992365034039,1.723636593498612,1828.885677289953,21.70995681486616,2.1822141489902025,1783.670480282056,19.14331506259883,1.7458353630477983,1715.0365160668202,52.498378525888434,3.7905811113372545,2318.087174136737
2018-03-01,Argentina,128.469,129.6226,126.9088,127.1891,153.2069,153.4357,126.1821,125.8663,133.1054,128.746,120.0687,129.8108,151.4854,130.5949,134.821,145.6943,131.0603,164.1018,25.83370511339136,1.304201140171002,1872.2204662259312,20.88659261566539,2.1505670613424455,1762.346019567971,22.375498665946814,2.576400878638996,1787.8586877765613,37.706864280669095,2.025966258815304,2103.634198043492,34.12853090830754,2.683187771694695,2023.214857273427,33.02800654407933,13.79735137845206,2130.7174534360533,20.1165604828089,1.6272792527143531,1747.8691217846842,24.561076700973334,1.7812848984130936,1819.9967065198332,38.4066605657253,2.7455017335845877,2127.540173615606,25.396523331662713,2.3410625508416993,1433.3806,1848.3964222575792,0.0665872835260219,390.1547,23.03011807254951,1.2154985618146652,1802.6452592486417,23.25308357093039,1.7549915265792748,1813.5338305214236,20.372068636887164,1.8568852185946392,1766.238465082269,17.42085961566673,4.37489133836364,1667.3595173833564,20.815061221864852,0.6860370640223712,1800.031779955774,21.18082183252636,2.3195913237535892,1784.0120684135195,23.491588755777855,4.520013617692409,1752.2545455928016,48.044454348047694,0.5677326361694268,2278.834517653144
2018-04-01,Argentina,129.9559,131.2858,129.6896,129.3332,154.7928,154.6926,127.7561,126.9623,136.7512,131.4884,124.9254,132.3056,159.451,133.5827,137.2231,151.1036,136.3269,177.2462,25.832722004181473,1.7816957298937064,1855.479784154693,20.650579252948376,2.1911798078620315,1753.6145956118796,22.397907416198915,2.130085594892273,1777.937301014523,39.30121810266727,5.258328525389233,2156.0371909922596,34.805121580438644,3.712773938307823,2043.1667489875765,30.346154267460857,0.8191705059513499,2091.695873787491,17.354813484467122,0.8707652485216544,1716.737058117645,28.771368712181467,4.018455626913697,1843.3617006646723,30.882415112717982,1.035136145956872,2093.050740966358,25.498156776336263,2.739032375846518,1461.1651000000002,1849.098927650631,0.0958014545384615,526.9059,22.179260694388404,1.9218739889131031,1788.987175850547,23.711167397515265,2.2878381927625036,1806.255647648254,20.2605068427679,1.685757663195986,1748.7954872032171,16.883138754834825,4.0449342751274875,1689.1948529616277,19.531328243218393,1.2831095811995707,1775.1978190740203,19.939179429910993,1.1573998396500418,1757.215405289845,23.657233675362743,1.2474035540698702,1727.4705268460295,50.962432757463525,8.009906046125014,2396.6572750378
2018-05-01,Argentina,134.2019,133.4078,133.2216,131.8763,160.8721,156.0746,130.576,130.1734,139.5893,134.9794,127.3628,135.6359,160.024,136.7886,140.2549,152.736,138.9243,175.9498,26.66890041688643,2.209394773911977,1857.467833042901,22.210663628407712,2.723425779707833,1764.3222209456364,23.5996992864004,2.654987055892377,1787.6016711247237,38.362158783079806,0.359358047299807,2119.2801999420853,34.29335874956367,1.080318404061842,2022.761464645018,29.31858480404341,0.8933846867917428,2066.9762628973217,19.366439989142936,2.5291759837368977,1723.953339368726,30.00893713590529,1.9052732806218,1839.846012353236,35.57936307944103,3.927379051222024,2130.512024778178,26.290756997415187,2.0753748413176565,1490.2243,1848.652949643652,0.1185434422367457,666.4952000000001,24.344430917264994,2.5171270150318614,1796.2960385399983,24.85940736129455,2.3999365187258537,1811.5618379605432,21.06117855280647,1.9663164601200431,1746.5057205895516,17.141070213196464,1.9510844071741973,1686.7311168898657,19.414562712252813,1.6163210339579903,1766.788163386953,22.26504171256096,3.267262202023913,1777.304838428034,23.001911307422816,2.207252726092923,1729.2851783959766,47.21282589543067,-0.7314120133463997,2330.1937667085563
2018-06-01,Argentina,141.151,134.6168,138.9729,136.0669,161.4822,157.9789,135.829,134.5438,144.8053,140.4784,129.8016,140.1805,164.7325,140.423,146.2916,156.6875,147.1719,180.6206,30.20387020518744,4.304092049546937,1868.2882915793564,26.199606797945908,4.317092723702465,1774.8212605291676,26.939880884071155,4.073954988687167,1794.0479832047874,41.1740760578468,2.942371144328338,2103.796807148164,35.75537823062061,2.5871438298763927,2001.05420739701,29.622968319361465,1.22012165977039,2017.5466615074688,22.22709760176751,3.3573679415303204,1718.2572768675348,36.78639310360852,5.936758364087491,1879.530592457037,34.45096744595766,0.3792453756742198,2062.287264330119,29.466497746489196,3.736676091935398,1523.1819,1849.306771876418,0.1603397876207175,811.3005,25.587822916246704,3.3505878605885275,1790.243505831777,26.5670700105906,2.656946558412021,1793.3404704606962,23.279265109460745,3.177674836191202,1737.7087689347793,18.33375725104407,1.914844836953966,1657.694696812852,19.704918849126617,0.9062438628026248,1719.189559003251,27.45206924169492,5.17809360374184,1802.6377498415343,26.363842724559603,4.02294449209657,1734.6705508513985,48.49283805192381,2.6546208066164256,2306.703544140869
2018-07-01,Argentina,146.7848,138.1218,144.1465,141.4245,162.4498,160.7826,141.5414,139.6235,149.2966,144.964,129.6084,147.2814,168.9885,144.436,150.399,159.953,154.8231,182.4306,29.559597811255212,2.8076800034998683,1862.9911235206152,29.37161473875991,3.722740188914519,1785.541459627819,28.721531047795956,3.1930887595530644,1795.6678251188002,41.57670209396975,2.5835824746179403,2093.259100639389,34.89776383424628,2.0840845632229765,1981.3364396072643,30.837974461048724,1.7747306760586223,1991.6126876945036,26.254419517311867,3.775499131137971,1729.5150974067687,40.868907737353275,5.19881852446018,1917.7924122896068,34.00341999915861,0.5991991687009479,2012.2642798003928,31.20915549649692,3.1016129934470893,1558.6933,1849.3357041722877,0.1963290372416981,960.5971,27.39613697895493,5.065540499570198,1824.3734390500545,26.946570923824687,2.8577939511333694,1789.1274936457262,26.458401141683986,3.9374748744918753,1751.824068965493,19.617470402132287,-0.1488425412321747,1605.458139573463,19.282346235556247,2.603686909806191,1710.9135523819289,31.044401690897793,3.991328435505226,1818.222059107765,28.558998132579603,4.205582018567466,1753.2721082632252,47.017235362996715,1.0021005355978163,2259.7662780905453
2018-08-01,Argentina,152.6743,139.9915,148.6981,148.3437,182.6004,163.8623,145.9741,142.3224,155.1034,149.8236,130.051,152.1489,179.4614,147.9425,156.5273,167.999,161.083,193.6678,31.532782924728476,4.074694645576105,1866.1235063313543,31.753073686971263,3.157620892633539,1772.7835320535803,31.15844210415737,3.352280566209531,1786.2017792626991,48.15003768525834,6.197403965358594,2139.5445843577045,39.429596763886174,5.030227629366113,2002.8894827941272,30.756671999744658,1.915443586557264,1953.5716123099312,27.32948094786931,1.9329840607061,1696.7722315372048,44.98998194409691,4.043259694451273,1920.4367082954443,48.39287455709782,12.404201174762909,2176.96784334431,34.42611016112578,3.8894388753662135,1598.4148,1849.1477247222344,0.2428595238934712,1115.7005,30.712450289820342,3.3048979708232062,1813.924080671286,29.102788307816898,2.4277188512559222,1763.7752445447304,30.58182903309008,4.89250448118963,1768.5583638519706,20.77892287017919,0.3414902120541629,1550.4722059468152,19.318801693748,1.3536603200942965,1668.9831667484573,33.518763549800724,4.012336427204999,1820.1879163742367,31.329188232616257,3.1317338955245466,1740.3079164181822,52.77726939970717,6.159712241257775,2308.9137422001113
2018-09-01,Argentina,163.3911,146.1856,161.5813,160.1018,186.4637,166.5346,160.1563,147.9747,165.2383,161.272,142.776,162.4851,187.9015,156.4246,163.6215,173.0112,177.8431,198.1079,34.22853753598303,4.532244534978891,1831.643931420669,40.51733059223255,8.663997724247974,1808.8051238746896,38.91047031037624,7.641252779935859,1805.342697066548,52.49777017414148,4.703016916172498,2103.4438761399992,40.858890510877586,2.983470139703215,1936.755955346991,28.12413688046773,1.6308205121007058,1864.2543275887865,27.32949558572979,3.971476029072041,1656.487449747094,58.796563753691046,10.404636119267696,1990.8461593374905,49.95625089468527,2.11571278047582,2087.3485729885388,40.54234047421197,6.534286160071301,1646.0812,1849.743031528668,0.3240715217523704,1280.9388,35.92984540222191,6.793476653462482,1818.9226193457496,34.60036260660282,5.733376142758173,1751.078979931767,38.62335824946901,7.926255041501573,1792.243014393131,27.742953720288966,9.784622955609734,1598.2911411551506,23.74107296279022,4.424625780850966,1636.4595551384712,40.36457259494455,7.019387021915291,1829.0647424889007,42.63006076344824,9.715559130010051,1792.8531089972166,53.256473493334646,2.2926371859441685,2217.6983636104837
2018-10-01,Argentina,173.0007,149.5775,171.0262,170.0438,187.8155,170.0009,167.0385,157.1936,174.1473,168.5933,149.9773,166.9487,201.8885,161.2576,172.5763,180.9641,191.3913,215.507,40.064409258506274,5.472874897247615,1832.910353273569,46.4120001780645,5.845292741177355,1816.4469435318529,43.33178887051592,4.539721712386524,1790.6074302355353,61.14879534613444,7.443793689778944,2144.2314029033587,45.26681415645049,4.596754429771011,1921.9960820856252,29.746621454024535,2.0814293245968063,1805.5573660799585,32.06860453588432,6.230051488531485,1669.5327047128958,68.72808154327095,7.61806333785231,2032.742012063578,43.44266051192125,0.7249668434124112,1994.763907067494,45.90968959253574,5.391607151610733,1700.8757,1849.5957391868883,0.3954602566116123,1455.0861,37.937652852138285,2.7470826555788808,1773.140348330351,36.85150296179371,3.0896674819689496,1712.6959181767593,45.23690151118507,6.20979901537646,1806.0130013795645,31.399971963763164,5.043774864122819,1592.88932446701,22.911787665886017,2.3202695751154634,1588.6431008590243,46.40653799868997,5.881348494501837,1837.41785027014,47.694507295930144,4.297177195027624,1774.0941024073818,65.24848961652093,8.78263814820106,2288.8717135720667
2018-11-01,Argentina,178.8975,156.5108,177.3628,177.5239,193.5208,171.9664,172.9721,161.9369,179.6388,174.1546,153.444,171.6321,207.5084,165.4071,182.333,184.8322,196.5066,220.0981,46.07382483126039,5.6535572961061265,1876.4873936842648,49.544527073742415,3.705046361317743,1825.336380734938,46.18158437682038,3.298648285548711,1792.3190615638723,63.20327934866046,2.7836652409622076,2135.581034061809,46.73041871217269,2.137495779549647,1902.2080108753144,30.78963700305437,1.1561703496863809,1769.799113365467,33.76427168362501,3.017489261649331,1666.580111237732,68.17053716914734,2.672692018916223,2022.3555674274885,46.73639497950084,3.037715204549163,1991.62708679007,48.46918028993174,3.15336499618426,1759.5205,1848.759926160206,0.439464211879266,1634.7249,40.82922726620033,2.8052928833827373,1766.358651486879,37.851197103749,2.5732120532613756,1702.2938139331472,49.78796255045697,4.398925453324365,1826.994347856208,32.66311847033312,2.3114831377815115,1579.1750897341033,27.19625963150576,4.635255970984953,1610.7371851252333,49.6188805106349,3.4085411215099226,1841.1308074327233,51.5683723049557,3.552234963795775,1780.1493153137062,66.70385535342885,2.1303716352601088,2265.14843733092
2018-12-01,Argentina,181.9359,158.6722,180.7733,183.608,208.333,173.7237,176.1826,164.2686,184.2552,178.9326,155.1797,176.0803,212.85,169.794,191.9052,191.667,201.2271,226.6993,50.16784851847274,5.249845063702141,1924.951339661392,50.538913977787224,1.9228947671101393,1813.2901349729489,47.72398727609115,2.7435393610045544,1794.8265501877804,53.46314072753857,2.574160853247376,2135.043201783627,42.83361527397924,3.697840527786833,1922.5620171776484,32.1378153152468,1.021885670689171,1742.577423883948,35.24145584835572,1.439881830515466,1647.735765546225,66.81997889331674,2.402209391440291,2018.4569033104729,55.31394465496766,7.654060958821995,2089.734345112466,47.64559006888065,2.569823445714392,1818.9801,1848.2161717325937,0.4764559006888071,1818.9801,43.440780678866055,2.5917063299930376,1766.21586790238,39.02043623501672,2.6521836124326015,1703.1596213467194,53.239590844750694,3.4272005065233424,1841.7242762184085,33.05127688488958,1.1311618570944535,1556.567364528178,28.253331371880197,1.3809909603682335,1591.5997271414235,51.1597706879362,1.6984027166394131,1824.9518743499452,50.02435369052078,1.856079679902134,1767.242012697036,45.70028580995664,2.999208080396887,2273.9619418092884
2019-01-01,Argentina,188.0357,164.1486,185.5353,190.2864,223.7092,174.7196,180.8936,166.073,189.6101,184.3056,154.3105,182.2543,220.132,176.1325,197.4877,198.4457,206.205,233.7201,51.870390734944664,2.9089883963540286,1925.119485682796,52.006970508065486,2.6342385739486884,1808.6069224159444,49.9128856092883,3.0028066433953393,1796.619748371464,55.40107910748788,3.421188630490968,2145.8571983081747,44.79655078313682,3.536706892683661,1934.4581152140736,32.055304331789735,0.5732666297114442,1703.174964773522,33.17792046678392,1.0984448640823707,1618.8874970228476,67.31674108646139,2.47377217084579,2010.09614039366,63.706747923929626,7.380587808940509,2180.7279139232965,49.31257663083408,2.9062409093474573,1881.6015,1848.3282664807152,0.0290624090934745,189.6101,43.505966872753966,3.5063547710902476,1776.6235784784471,40.117084765933875,3.733052993627562,1716.9479811250274,55.05875623070284,3.637314278244941,1854.920871023516,33.31890511415572,-0.5601248101394729,1504.2260879814546,29.702270895557746,3.451392241362994,1600.1283543610616,53.02982212846854,3.352719281900929,1832.9809404535297,52.45495719479696,2.6739303427239625,1763.3594102078737,48.66177742723386,3.096965892704562,2278.314642915643
2019-02-01,Argentina,198.7818,168.0165,192.3845,196.1795,226.1415,177.646,185.932,169.2729,196.7501,191.4115,155.7973,186.2753,229.4204,182.5376,203.7521,206.0277,210.7001,248.6768,53.09887718628581,3.1720456514507056,1913.473174001576,54.85282162318794,3.691588608744522,1806.717966802336,52.50417688146898,3.855498693474302,1797.580346143194,54.51547138855568,4.21946831900859,2154.5288660519877,45.20527574016542,3.8206925118559054,1934.8437491012096,31.75319878604843,1.674912259414496,1668.30602221368,36.67474358280805,1.9268032732593363,1589.6727112773383,63.629466026127865,2.17991804272446,1978.723110630268,51.65780314258315,1.087259710374,2123.7361174607645,51.275713013779736,3.765622189957196,1948.291,1847.7161135130757,0.0678130115188064,386.3602,45.24174690589378,2.2062579593458143,1749.3453541293354,42.226931842530725,3.6365236398733902,1714.243930966258,57.10648800676541,3.096963314246315,1842.3575047277657,35.433516464411156,0.963511880267398,1463.1208911803892,30.50899724559848,2.3563405353442146,1577.873629472461,58.32047060847459,5.714925410440674,1866.7961791792404,54.0124563782405,2.7852837247973383,1746.121361146516,52.39846202307454,6.399406811823205,2335.3692344596943
2019-03-01,Argentina,210.628,174.827,202.0032,202.2281,236.0623,209.4616,192.9944,177.3407,205.9571,200.1771,166.0308,189.9687,240.6717,190.4396,210.369,214.5221,219.4872,255.6783,56.035780775991874,3.247524810787228,1886.928070749791,59.17194079527977,4.999727108992658,1811.890100068376,55.482189737933595,4.579453167651892,1795.5106936444436,58.87451860047239,4.904228220332629,2158.7314982961957,47.24124416672444,4.122940750200077,1924.1797616863405,36.51425320182984,17.909550454274246,1878.7890458392844,40.89609371213741,4.766149808977116,1590.6770717948816,67.47039339906897,4.170429914366447,1968.7147766556552,54.080723518327176,4.386987793041075,2117.386973916111,54.73233993511908,4.679540188289599,2021.1427,1847.3550445180697,0.1177817505286145,592.3172999999999,46.34275422383962,1.9827642204844231,1703.945317959613,45.82468381230815,4.328971127044512,1708.1691077219643,58.99798017282929,3.083196766226859,1813.9073655547909,38.279834794580104,6.568470698786166,1489.2316697281651,34.87385687372417,4.053470938866122,1568.130160931381,63.952393184347976,5.959398697466267,1889.2511999671383,52.949110848527646,3.7983779015984487,1731.084669592542,55.80468952808562,2.8155018883949,2293.3348608948386
2019-04-01,Argentina,215.9985,176.6323,209.6065,208.235,244.3102,212.6984,201.8547,180.1891,213.0517,207.7179,176.3303,195.9999,248.5813,198.2112,217.7389,220.6468,229.0584,263.2012,58.67510645073608,3.5033203561361193,1888.813545413943,61.621672053888666,3.763950274055072,1818.2676426068456,57.974315605026725,3.7670642645937,1801.884657013234,55.89823833027074,3.2864686624975104,2156.3612499953247,46.02352293393408,2.8550438393060817,1914.038624206521,37.49746270991632,1.545295175822203,1845.0888610527245,41.92331109313552,1.6061738788670563,1563.0813456665187,68.02142497188743,4.360709872830859,1987.0064954440625,57.830467566966945,3.4939505376335056,2119.3108582930727,55.79512282159131,3.444697949233122,2097.4432,1848.153622680503,0.1562859555659757,805.369,48.141802009892245,3.174838802392177,1700.234850179634,48.38089063928188,4.080873935883078,1719.4171524369424,61.00660928516422,2.970358718694377,1806.370329919332,41.148477411319085,6.203367086106915,1529.6075212417452,34.54029300960195,1.0326208194386457,1532.2272721944455,66.20907554024093,2.549755967867529,1873.7161462150016,58.00004852997234,4.590962224810657,1751.0233199739132,48.49469269298863,2.942330264242199,2283.1840875893295
2019-05-01,Argentina,221.2588,180.4588,216.1589,214.0404,249.1176,219.6863,208.3447,181.3032,219.5691,214.3182,182.2453,200.6997,257.831,202.6055,228.7921,227.1999,237.057,273.6695,63.12592287328287,5.076355212596373,1925.0207859192856,62.255144811351904,3.1260480948825498,1818.7270258083577,58.77845063765286,3.177530679830687,1803.2396651842728,61.12020696895466,3.72099590757633,2169.349528477406,48.75333909490889,2.96995016469761,1911.6242652555889,40.757240447837106,3.28535616628991,1848.4060152500897,39.27822427623464,0.6182948913113995,1525.4566418756656,70.63753425426653,3.491947904988413,1994.560356094761,54.854446482640576,1.9677442857481964,2096.0363497617545,57.29651198193557,3.0590696999836187,2177.423,1847.4199128623336,0.1916575488778604,1024.9381,47.96945351488804,2.3978583662542796,1688.655745665016,48.11577865406913,2.216978657109192,1704.6908474618217,62.30391662489774,2.7879078925252765,1800.9022996269466,43.09146783833269,3.354500049055664,1533.3833232707598,35.26855251342125,2.1663648154952364,1518.351992931798,64.87009498375211,2.435340986164247,1861.6367832086776,59.558188334762896,3.215183991257065,1752.979574627436,55.538397883941904,3.9772994955950214,2302.6121792323165
2019-06-01,Argentina,226.9033,185.3625,222.0468,218.5697,266.8665,223.5381,215.4878,185.7752,225.537,220.1725,185.7061,208.1341,265.016,207.737,236.9165,233.4205,240.7657,281.0736,61.94812279037212,3.5509967345900506,1940.9719680306407,59.77705005796092,2.7238758154302323,1819.1498455823296,56.73050091686696,2.7315925572350075,1803.794377475719,60.876572625316825,2.786709123418052,2171.1811000061552,48.971998404467485,2.737941345924888,1912.330493079613,41.498706472826406,1.7533182542561754,1831.3675319651863,38.07786014665857,2.466586359203804,1521.9896273804732,63.59488462131699,1.5644760542823155,1972.507083986446,65.2606293449061,7.124707367122984,2186.341583243248,55.75189582149274,2.718005402399526,2258.1547,1847.7438032122143,0.2240468654344625,1250.4751,48.47578657516558,3.70424071386255,1705.1680811226156,47.93659158399976,2.532754540227189,1701.9147831526348,60.63399695296947,2.1160958398507956,1790.663211557096,43.0691917511032,1.8989790134505524,1521.423515847545,37.696409363467254,2.717351550603242,1518.6085242019008,60.752173204582306,2.551084973795392,1858.9374093980236,58.646386265083294,3.4285009409886547,1765.4143094828476,55.61547243226963,2.7054896508379445,2302.7352613830485
2019-07-01,Argentina,232.0295,186.9476,226.5037,224.4509,267.4442,228.213,220.9243,192.5377,230.494,224.9011,186.345,216.1836,269.7964,213.878,246.6508,239.3509,243.5064,287.2242,63.99763296298513,4.108747174637473,1977.222699537774,57.13437371007968,2.007189475371862,1815.7178374012735,55.142725090367286,2.1476796602663883,1802.870941716041,59.65370424614693,1.803815618679616,2162.7643872777753,49.63826874144279,2.540650885419238,1918.7046327633875,41.93886651913825,2.0913213452203427,1829.4200705191872,37.897775088004515,3.640152183929812,1543.4367573784234,57.28040583091283,1.1383265971855572,1952.016298194553,64.63190474842075,0.2164752788379464,2143.9084855987508,54.38663707010072,2.197865538692101,2339.3521,1847.705212824202,0.2509497696672873,1480.9691,46.7826894638427,3.86745852793946,1732.9889916748468,48.07804148550221,2.956141659887268,1714.5066487995985,58.70722541002442,2.6907663779563107,1799.2620109550949,43.77540344607296,0.3440382410701659,1493.794319521228,35.349814439139934,0.8551352080383046,1498.6249318636224,58.074609905112816,2.2592002848790704,1860.0142158971305,56.08458020056322,2.5228806456792485,1770.991786118241,57.44299476074737,2.188252471950402,2302.470570120094
2019-08-01,Argentina,242.5051,195.1481,237.6064,234.3934,270.5675,233.9485,234.3379,199.9586,239.6077,235.3317,192.1506,225.1959,275.5073,221.5727,259.4603,244.7381,253.1342,293.329,65.76041367863627,5.193374600852718,1999.910847132556,59.79114729777986,4.90177423150262,1831.4617562228864,57.07251728032168,4.637860819711426,1813.9284487998532,53.51897399663659,2.1167443301689737,2123.600557519602,45.67830760897387,2.250754018472456,1886.4326484499256,42.77140013291647,2.513222296714046,1803.2667919538776,40.49692810126868,3.8542581530785824,1541.273840805086,57.145198438072285,3.953818051599467,1951.1494913103152,48.17464802924856,1.1678323927009735,2085.52475323407,54.48255808705677,3.953985787048686,2423.8564,1846.8877060825232,0.3004121457630502,1720.5768,48.01020579182629,4.168817616137388,1735.8020596591398,49.769471247275135,3.5977052338248994,1707.874561767051,58.00697973692175,4.429699323994707,1806.6960654723673,47.75019030995533,3.1155115511551257,1481.090052015776,39.39996356921669,4.386523282459898,1504.1946763620822,58.83819346150598,4.514770751132935,1869.220763157081,60.53388923103482,6.071581985322583,1806.2682734285904,51.459870974937495,2.125447646820855,2260.969592953317
2019-09-01,Argentina,256.3757,206.218,254.5303,253.668,288.7594,236.3192,251.7058,217.0323,253.7102,250.4818,210.4983,242.2378,284.7479,233.2019,281.0982,253.5732,265.0598,299.168,71.79783830364592,8.339580274901405,2045.9820752177816,57.52460216621602,7.12266167914668,1852.6067808324797,55.31635993848902,6.437764228108667,1823.1396464590855,51.5410467718459,3.354030909525818,2072.546531268807,46.56461546998114,3.6100223054767566,1845.640498429423,41.90396470162956,1.0133426801197665,1720.0567176517172,46.66851833455312,8.538617493821231,1579.6764103907035,49.041374110100435,4.711176917224136,1929.2460772100644,54.860919310300105,6.72360871131974,2101.7443599803964,53.54200569722636,5.885662272122305,2512.3283,1846.6376572312392,0.3769500128083221,1974.287,49.0830851567313,7.567588930349078,1763.1354335964795,49.082625111395515,5.248480521291654,1697.3673517181169,58.44169147379981,8.22318375858706,1846.3305032061544,47.432551689359535,9.548604063687538,1532.1184862223065,41.065877897686235,5.672563555576504,1500.964188270364,56.90921965761906,5.719714760638017,1866.038582678265,57.16259678826248,7.411477187428939,1832.048568892835,51.01265522475378,1.990597588373455,2177.5036819117067
2019-10-01,Argentina,262.6603,218.9538,263.3998,263.4181,290.1029,240.0651,272.1918,223.1837,262.0661,260.0118,220.4635,247.0628,290.513,239.127,294.2595,260.9456,274.3506,304.8007,70.5097976952803,4.68210041899948,2073.3562541473502,54.01137369596005,3.4846538899298007,1855.9184076339463,54.224278188990894,3.80466764451548,1832.0465156846592,43.89774553775969,2.0246330174866767,2046.958366547585,44.19744026577648,2.9074050412267516,1838.6260825979543,41.2140171022624,1.5851018453007626,1691.5018087351775,41.980144229790504,2.8343246604307204,1572.5552453489045,43.34538717277117,3.5051712858758632,1933.077886488212,54.46163921508076,0.4652662389518669,2044.0687966277496,50.485307552858984,3.2934820909841234,2600.2471,1846.5211401331303,0.4222996148819677,2236.3531,47.987255965455255,1.991844377714802,1740.807693709654,48.288824836782894,2.5407597450964214,1684.8919439661029,54.91191093118359,3.8436460255136584,1856.0473496713344,46.99791235073574,4.734099990356211,1553.388680862349,46.381507913957655,6.17589153226199,1542.7513150784532,51.82614868032327,2.451324364984675,1850.7078810411192,62.95153512513583,8.138866883480622,1917.866953684162,41.434245755358305,1.882788266124713,2147.6296860882667
